event-id,visible,timestamp,location-long,location-lat,gps:hdop,gps:maximum-signal-strength,gps:satellite-count,ground-speed,height-above-msl,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3512001020,true,2017-08-08 20:32:02.000,-7.06671,41.318576,2.06,,5,1.027777777777778,400.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001021,true,2017-08-08 20:32:32.000,-7.066739,41.319312,2.06,,5,5.138888888888888,312.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001022,true,2017-08-08 20:33:01.000,-7.067106,41.319873,2.06,,5,1.027777777777778,362.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001023,true,2017-08-08 20:33:32.000,-7.065625,41.31823,1.04,,6,5.138888888888888,388.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001024,true,2017-08-08 20:34:02.000,-7.065441,41.31839,2.04,,5,1.027777777777778,416.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001025,true,2017-08-08 20:34:33.000,-7.063728,41.31694,1.04,,6,6.166666666666666,530.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001026,true,2017-08-08 20:35:02.000,-7.063259,41.316262,2.04,,5,2.055555555555556,502.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001027,true,2017-08-08 20:35:31.000,-7.063345,41.31622,2.04,,5,2.055555555555556,482.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001028,true,2017-08-08 20:36:03.000,-7.06411,41.316556,2.04,,5,2.055555555555556,464.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001029,true,2017-08-08 20:36:32.000,-7.065665,41.316297,1.04,,6,3.083333333333333,434.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001030,true,2017-08-08 20:37:02.000,-7.067357,41.31626,1.04,,5,6.166666666666666,412.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001031,true,2017-08-08 20:37:32.000,-7.069083,41.315976,2.04,,5,4.111111111111112,334.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001032,true,2017-08-08 20:38:01.000,-7.071127,41.315714,2.04,,5,6.166666666666666,328.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001033,true,2017-08-08 20:38:31.000,-7.073324,41.316329,2.02,,5,6.166666666666666,262.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001034,true,2017-08-08 20:39:02.000,-7.073465,41.316827,1.04,,6,4.111111111111112,278.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001035,true,2017-08-08 20:39:31.000,-7.073721,41.317865,2.02,,5,4.111111111111112,262.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001036,true,2017-08-08 20:40:04.000,-7.074038,41.318209,1.04,,6,2.055555555555556,356.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001037,true,2017-08-08 20:40:32.000,-7.074807,41.318418,2.02,,5,6.166666666666666,374.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001038,true,2017-08-08 20:41:02.000,-7.076332,41.319,2.02,,5,5.138888888888888,376.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001039,true,2017-08-08 20:41:33.000,-7.077325,41.320038,1.04,,6,5.138888888888888,374.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001040,true,2017-08-08 20:42:02.000,-7.077667,41.321531,2.02,,5,5.138888888888888,378.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001041,true,2017-08-08 20:42:31.000,-7.079195,41.323045,2.02,,5,9.249999999999998,336.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001042,true,2017-08-08 20:43:01.000,-7.081976,41.322933,1.04,,4,7.194444444444444,312.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001043,true,2017-08-08 20:43:31.000,-7.084886,41.323077,2.08,,4,8.222222222222223,288.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001044,true,2017-08-08 20:44:01.000,-7.084287,41.322887,2.0,,5,4.111111111111112,322.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001045,true,2017-08-08 20:44:31.000,-7.086551,41.32361,2.08,,4,13.36111111111111,326.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001046,true,2017-08-08 20:45:02.000,-7.088578,41.324373,1.04,,6,6.166666666666666,330.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001047,true,2017-08-08 20:45:32.000,-7.089555,41.326105,1.04,,6,5.138888888888888,388.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001048,true,2017-08-08 20:46:01.000,-7.091458,41.327238,1.04,,5,7.194444444444444,382.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001049,true,2017-08-08 20:46:33.000,-7.092567,41.32851,1.04,,5,8.222222222222223,380.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001050,true,2017-08-08 20:47:01.000,-7.093245,41.329918,1.04,,6,6.166666666666666,394.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001051,true,2017-08-08 20:47:31.000,-7.093488,41.33131,2.0,,5,6.166666666666666,420.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001052,true,2017-08-08 20:48:02.000,-7.094236,41.332356,1.04,,6,4.111111111111112,430.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001053,true,2017-08-08 20:48:31.000,-7.094329,41.333285,2.0,,5,3.083333333333333,416.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001054,true,2017-08-08 20:49:02.000,-7.095809,41.334274,2.0,,5,7.194444444444444,404.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001055,true,2017-08-08 20:49:31.000,-7.096497,41.335618,1.04,,6,8.222222222222223,416.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001056,true,2017-08-08 20:50:02.000,-7.096853,41.337162,1.04,,6,3.083333333333333,424.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001057,true,2017-08-08 20:50:31.000,-7.09766,41.337742,1.04,,6,9.249999999999998,434.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001058,true,2017-08-08 20:51:02.000,-7.096317,41.338989,1.04,,6,6.166666666666666,436.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001059,true,2017-08-08 20:51:32.000,-7.096833,41.339813,1.08,,5,4.111111111111112,464.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001060,true,2017-08-08 20:52:01.000,-7.096026,41.341266,1.08,,5,9.249999999999998,460.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001061,true,2017-08-08 20:52:32.000,-7.097238,41.341786,1.04,,6,4.111111111111112,474.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001062,true,2017-08-08 20:53:01.000,-7.097223,41.342706,1.08,,5,3.083333333333333,480.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001063,true,2017-08-08 20:53:32.000,-7.098254,41.343259,1.08,,5,7.194444444444444,464.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001064,true,2017-08-08 20:54:01.000,-7.098513,41.344424,1.04,,6,5.138888888888888,452.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001065,true,2017-08-08 20:54:31.000,-7.099073,41.345234,1.04,,5,7.194444444444444,476.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001066,true,2017-08-08 20:55:02.000,-7.101409,41.345972,1.04,,5,7.194444444444444,472.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001067,true,2017-08-08 20:55:33.000,-7.103331,41.347147,1.04,,6,7.194444444444444,472.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001068,true,2017-08-08 20:56:01.000,-7.104841,41.347882,1.08,,5,5.138888888888888,482.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001069,true,2017-08-08 20:56:32.000,-7.106028,41.348739,1.04,,5,5.138888888888888,506.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001070,true,2017-08-08 20:57:01.000,-7.10704,41.349932,1.04,,5,6.166666666666666,508.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001071,true,2017-08-08 20:57:31.000,-7.106475,41.350333,1.04,,6,10.277777777777777,518.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001072,true,2017-08-08 20:58:03.000,-7.106165,41.351756,1.04,,6,5.138888888888888,536.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001073,true,2017-08-08 20:58:31.000,-7.106864,41.352155,1.08,,5,4.111111111111112,540.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001074,true,2017-08-08 20:59:01.000,-7.107753,41.353537,1.04,,5,6.166666666666666,512.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001075,true,2017-08-08 20:59:31.000,-7.109835,41.354481,1.04,,5,7.194444444444444,546.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001076,true,2017-08-08 21:00:02.000,-7.111581,41.354827,1.04,,5,8.222222222222223,556.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001077,true,2017-08-08 21:00:32.000,-7.113624,41.355402,1.04,,5,7.194444444444444,588.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001078,true,2017-08-08 21:01:01.000,-7.115326,41.355804,1.04,,6,4.111111111111112,580.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001079,true,2017-08-08 21:01:32.000,-7.116214,41.35703,1.04,,6,2.055555555555556,578.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001080,true,2017-08-08 21:02:02.000,-7.118046,41.357457,1.04,,5,5.138888888888888,570.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001081,true,2017-08-08 21:02:31.000,-7.119603,41.357409,1.04,,5,6.166666666666666,544.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001082,true,2017-08-08 21:03:01.000,-7.120281,41.357851,1.04,,6,4.111111111111112,564.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001083,true,2017-08-08 21:03:31.000,-7.12155,41.358742,1.06,,5,6.166666666666666,562.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001084,true,2017-08-08 21:04:01.000,-7.122863,41.359725,1.06,,5,5.138888888888888,574.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001085,true,2017-08-08 21:04:31.000,-7.123469,41.360948,1.04,,6,6.166666666666666,584.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001086,true,2017-08-08 21:05:01.000,-7.124394,41.361862,1.04,,6,5.138888888888888,578.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001087,true,2017-08-08 21:05:32.000,-7.125619,41.362972,1.04,,6,5.138888888888888,592.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001088,true,2017-08-08 21:06:02.000,-7.126252,41.364351,1.04,,6,6.166666666666666,588.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001089,true,2017-08-08 21:06:31.000,-7.127483,41.365554,2.08,,4,8.222222222222223,610.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001090,true,2017-08-08 21:07:01.000,-7.128794,41.366601,1.04,,6,5.138888888888888,606.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001091,true,2017-08-08 21:07:31.000,-7.130363,41.367951,1.06,,5,8.222222222222223,580.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001092,true,2017-08-08 21:08:01.000,-7.1326,41.368812,1.06,,5,8.222222222222223,586.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001093,true,2017-08-08 21:08:32.000,-7.135297,41.368914,1.06,,5,7.194444444444444,562.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001094,true,2017-08-08 21:09:01.000,-7.137632,41.369449,2.08,,4,5.138888888888888,568.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001095,true,2017-08-08 21:09:31.000,-7.140026,41.369674,2.06,,4,4.111111111111112,546.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001096,true,2017-08-08 21:10:01.000,-7.141714,41.370034,1.04,,6,5.138888888888888,524.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001097,true,2017-08-08 21:10:31.000,-7.142821,41.370157,2.06,,4,10.277777777777777,468.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001098,true,2017-08-08 21:11:02.000,-7.14638,41.37041,1.06,,5,11.305555555555555,534.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001099,true,2017-08-08 21:11:32.000,-7.148734,41.369942,1.06,,5,8.222222222222223,502.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001100,true,2017-08-08 21:12:01.000,-7.150666,41.369848,2.06,,4,5.138888888888888,476.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001101,true,2017-08-08 21:12:31.000,-7.151359,41.370174,1.04,,6,8.222222222222223,480.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001102,true,2017-08-08 21:13:01.000,-7.149402,41.370825,1.06,,5,7.194444444444444,480.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001103,true,2017-08-08 21:13:31.000,-7.149466,41.372344,1.06,,5,8.222222222222223,438.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001104,true,2017-08-08 21:14:01.000,-7.150277,41.374653,2.04,,4,11.305555555555555,462.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001105,true,2017-08-08 21:14:31.000,-7.153097,41.375034,2.04,,4,7.194444444444444,372.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001106,true,2017-08-08 21:15:01.000,-7.153933,41.375824,2.04,,4,7.194444444444444,354.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001107,true,2017-08-08 21:15:31.000,-7.156378,41.375744,2.04,,4,8.222222222222223,374.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001108,true,2017-08-08 21:16:01.000,-7.158599,41.376126,1.06,,5,8.222222222222223,384.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001109,true,2017-08-08 21:16:31.000,-7.161366,41.377022,2.04,,4,9.249999999999998,354.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001110,true,2017-08-08 21:17:01.000,-7.164015,41.377571,2.04,,4,3.083333333333333,298.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001111,true,2017-08-08 21:17:31.000,-7.166076,41.378698,2.04,,4,7.194444444444444,358.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001112,true,2017-08-08 21:18:02.000,-7.167197,41.38003,2.04,,4,9.249999999999998,282.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001113,true,2017-08-08 21:18:31.000,-7.167998,41.38173,1.08,,4,7.194444444444444,250.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001114,true,2017-08-08 21:19:02.000,-7.169796,41.382246,1.04,,6,4.111111111111112,286.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001115,true,2017-08-08 21:19:31.000,-7.169159,41.382931,1.04,,6,5.138888888888888,242.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001116,true,2017-08-08 21:20:01.000,-7.170006,41.38343,2.02,,4,5.138888888888888,318.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001117,true,2017-08-08 21:20:31.000,-7.171068,41.384218,1.08,,4,9.249999999999998,416.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001118,true,2017-08-08 21:21:01.000,-7.170355,41.382729,1.04,,6,7.194444444444444,414.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001119,true,2017-08-08 21:21:31.000,-7.170862,41.382479,2.08,,5,6.166666666666666,318.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001120,true,2017-08-08 21:22:02.000,-7.17082,41.381532,2.02,,4,9.249999999999998,242.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001121,true,2017-08-08 21:22:32.000,-7.173503,41.381665,2.02,,4,7.194444444444444,388.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001122,true,2017-08-08 21:23:01.000,-7.176029,41.381271,2.02,,4,6.166666666666666,384.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001123,true,2017-08-08 21:23:32.000,-7.178163,41.380806,1.08,,5,9.249999999999998,344.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001124,true,2017-08-08 21:24:01.000,-7.179774,41.381247,2.02,,4,4.111111111111112,322.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001125,true,2017-08-08 21:24:31.000,-7.181625,41.380949,2.02,,4,9.249999999999998,310.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001126,true,2017-08-08 21:25:01.000,-7.183248,41.382484,2.02,,4,7.194444444444444,244.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001127,true,2017-08-08 21:25:31.000,-7.185099,41.383353,2.02,,4,6.166666666666666,324.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001128,true,2017-08-08 21:26:01.000,-7.186981,41.384633,1.08,,5,5.138888888888888,320.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001129,true,2017-08-08 21:26:31.000,-7.188074,41.385335,1.06,,5,4.111111111111112,328.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001130,true,2017-08-08 21:27:01.000,-7.188223,41.386423,1.04,,6,6.166666666666666,356.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001131,true,2017-08-08 21:27:31.000,-7.187478,41.385825,1.04,,6,8.222222222222223,422.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001132,true,2017-08-08 21:28:01.000,-7.187834,41.38444,2.02,,4,3.083333333333333,494.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001133,true,2017-08-08 21:28:33.000,-7.18901,41.385225,2.0,,4,7.194444444444444,530.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001134,true,2017-08-08 21:29:03.000,-7.190383,41.385379,2.0,,4,3.083333333333333,504.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001135,true,2017-08-08 21:29:33.000,-7.192059,41.383727,2.0,,4,9.249999999999998,516.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001136,true,2017-08-08 21:30:02.000,-7.194137,41.383833,1.08,,5,5.138888888888888,504.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001137,true,2017-08-08 21:30:32.000,-7.195487,41.38485,2.0,,4,5.138888888888888,482.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001138,true,2017-08-08 21:31:02.000,-7.195301,41.385872,2.0,,4,7.194444444444444,570.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001139,true,2017-08-08 21:31:32.000,-7.195259,41.387231,1.08,,5,5.138888888888888,566.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001140,true,2017-08-08 21:32:02.000,-7.195057,41.386102,1.08,,5,8.222222222222223,632.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001141,true,2017-08-08 21:32:31.000,-7.196544,41.385867,2.0,,4,5.138888888888888,666.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001142,true,2017-08-08 21:33:02.000,-7.197501,41.38456,2.0,,4,4.111111111111112,630.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001143,true,2017-08-08 21:33:31.000,-7.19893,41.383582,2.0,,4,4.111111111111112,686.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
3512001144,true,2017-08-08 21:34:01.000,-7.200984,41.383016,2.0,,4,8.222222222222223,534.0,,"gps","Tadarida teniotis","48","Bat4_3D6001852B980","3D flights of European free-tailed bats"
